Date,avg_temp_max,avg_temp_min,avg_humidity_max,avg_humidity_min,crop_diseases
13-04-25,18.6,6.4,93,59,Early Blight
14-04-25,18.2,5.5,99,58,Early Blight
15-04-25,17.9,5.5,97,53,Late Blight
16-04-25,18.3,6,95,56,Late Blight
17-04-25,18.7,6.4,93,58,Early Blight
18-04-25,18,5.5,99,57,Early Blight
19-04-25,18,5.5,97,57,Late Blight
20-04-25,18.4,6,95,55,Late Blight
21-04-25,18.5,6.4,93,57,Healthy
22-04-25,18.1,5.5,99,56,Early Blight
23-04-25,18.1,5.5,97,56,Late Blight
24-04-25,18.2,6,95,59,Late Blight
25-04-25,18.6,6.4,93,56,Healthy
26-04-25,18.2,5.5,99,55,Early Blight
27-04-25,17.9,5.5,97,55,Late Blight
28-04-25,18.3,6,95,58,Late Blight
29-04-25,18.7,6.4,93,60,Late Blight
30-04-25,18,5.5,99,54,Late Blight
01-05-25,18,5.5,97,54,Late Blight
02-05-25,18.4,6,95,57,Late Blight
03-05-25,18.5,6.4,93,59,Early Blight
04-05-25,18.1,5.5,99,58,Early Blight
05-05-25,18.1,5.5,97,53,Late Blight
06-05-25,18.2,6,95,56,Late Blight
07-05-25,18.6,6.4,93,58,Early Blight
08-05-25,18.2,5.5,99,57,Early Blight
09-05-25,17.9,5.5,97,57,Late Blight
10-05-25,18.3,6,95,55,Late Blight
11-05-25,18.7,6.4,93,57,Healthy
12-05-25,18,5.5,99,56,Early Blight
13-05-25,18,5.5,97,56,Late Blight
14-05-25,18.4,6,95,59,Late Blight
15-05-25,18.5,6.4,93,56,Healthy
16-05-25,18.1,5.5,99,55,Early Blight
17-05-25,18.1,5.5,97,55,Late Blight
18-05-25,18.2,6,95,58,Late Blight
19-05-25,18.6,6.4,93,60,Late Blight
20-05-25,18.2,5.5,99,54,Late Blight
21-05-25,17.9,5.5,97,54,Late Blight
22-05-25,18.3,6,95,57,Late Blight
23-05-25,18.7,6.4,93,59,Early Blight
24-05-25,18,5.5,99,58,Early Blight
25-05-25,18,5.5,97,53,Late Blight
26-05-25,18.4,6,95,56,Late Blight
27-05-25,18.5,6.4,93,58,Early Blight
28-05-25,18.1,5.5,99,57,Early Blight
29-05-25,18.1,5.5,97,57,Late Blight
30-05-25,18.2,6,95,55,Late Blight
01-06-25,18.2,5.5,99,56,Early Blight
02-06-25,17.9,5.5,97,56,Late Blight
03-06-25,18.3,6,95,59,Late Blight
04-06-25,18.7,6.4,93,56,Healthy
05-06-25,18,5.5,99,55,Early Blight
06-06-25,18,5.5,97,55,Late Blight
07-06-25,18.4,6,95,58,Late Blight
08-06-25,18.5,6.4,93,60,Late Blight
09-06-25,18.1,5.5,99,54,Late Blight
10-06-25,18.1,5.5,97,54,Late Blight
11-06-25,18.2,6,95,57,Late Blight
12-06-25,18.6,6.4,93,59,Early Blight
13-06-25,18.2,5.5,99,58,Early Blight
14-06-25,17.9,5.5,97,53,Late Blight
15-06-25,18.3,6,95,56,Late Blight
16-06-25,18.7,6.4,93,58,Early Blight
17-06-25,18,5.5,99,57,Early Blight
18-06-25,18,5.5,97,57,Late Blight
19-06-25,18.4,6,95,55,Late Blight
20-06-25,18.5,6.4,93,57,Healthy
21-06-25,18.1,5.5,99,56,Early Blight
22-06-25,18.1,5.5,97,56,Late Blight
23-06-25,18.2,6,95,59,Late Blight
24-06-25,18.6,6.4,93,56,Healthy
25-06-25,18.2,5.5,99,55,Early Blight
26-06-25,17.9,5.5,97,55,Late Blight
27-06-25,18.3,6,95,58,Late Blight
28-06-25,18.7,6.4,93,60,Late Blight
29-06-25,18,5.5,99,54,Late Blight
30-06-25,18,5.5,97,54,Late Blight
01-07-25,18.4,6,95,57,Late Blight
02-07-25,18.5,6.4,93,59,Early Blight
03-07-25,18.1,5.5,99,58,Early Blight
04-07-25,18.1,5.5,97,53,Late Blight
05-07-25,18.2,6,95,56,Late Blight
06-07-25,18.6,6.4,93,58,Early Blight
07-07-25,18.2,5.5,99,57,Early Blight
08-07-25,17.9,5.5,97,57,Late Blight
09-07-25,18.3,6,95,55,Late Blight
10-07-25,18.7,6.4,93,57,Healthy
11-07-25,18,5.5,99,56,Early Blight
12-07-25,18,5.5,97,56,Late Blight
13-07-25,18.4,6,95,59,Late Blight
14-07-25,18.5,6.4,93,56,Healthy
15-07-25,18.1,5.5,99,55,Early Blight
16-07-25,18.1,5.5,97,55,Late Blight
17-07-25,18.2,6,95,58,Late Blight
18-07-25,18.6,6.4,93,60,Late Blight
19-07-25,18.2,5.5,99,54,Late Blight
20-07-25,17.9,5.5,97,54,Late Blight
21-07-25,18.3,6,95,57,Late Blight
22-07-25,18.7,6.4,93,59,Early Blight
23-07-25,18,5.5,99,58,Early Blight
24-07-25,18,5.5,97,53,Late Blight
25-07-25,18.4,6,95,56,Late Blight
26-07-25,18.5,6.4,93,58,Early Blight
27-07-25,18.1,5.5,99,57,Early Blight
28-07-25,18.1,5.5,97,57,Late Blight
29-07-25,18.2,6,95,55,Late Blight
